,relevancy,score
1371,0.79438823,4
1372,0.9923682,5
1373,0.664676,3
1374,0.83409125,2
1375,0.99195313,2
1376,0.57742655,3
1377,0.8778651,3
1378,0.5618624,1
1379,0.99560094,3
1380,0.6770787,4
1381,0.5483215,2
1382,0.9964047,5
1383,0.99080795,2
1384,0.9579305,4
1385,0.99697924,4
1386,0.9697277,2
1387,0.9731803,3
1388,0.7918889,2
1389,0.86908567,3
1390,0.9951402,4
1391,0.99180436,2
1392,0.97869027,4
1393,0.85491705,2
1394,0.44041345,4
1395,0.77453166,4
1396,0.92073387,4
1397,0.60533905,2
1398,0.7943505,5
1399,0.99666196,4
1400,0.9942791,1
1401,0.6726952,4
1402,0.95738834,4
1403,0.99522924,3
1404,0.9923055,3
1405,0.9625765,2
1406,0.95495236,3
1407,0.8996513,3
1408,0.6415203,3
1409,0.995706,4
1410,0.9937863,3
1411,0.99682766,5
1412,0.9949865,4
1413,0.99423206,3
1414,0.62264764,2
1415,0.94202274,2
1416,0.7808317,4
1417,0.866644,2
1418,0.9958452,4
1419,0.84232,4
1420,0.9869938,4
1421,0.9966372,4
1422,0.9971901,4
1423,0.9691376,2
1424,0.9959247,2
1425,0.92536086,3
1426,0.93874717,2
1427,0.5912878,6
1428,0.9706639,3
1429,0.7155734,3
1430,0.99384135,3
1431,0.877997,3
1432,0.5345044,3
1433,0.7619823,3
1434,0.7444838,2
1435,0.99208134,2
1436,0.9943263,3
1437,0.9956537,3
1438,0.5308729,5
1439,0.6270792,2
1440,0.70142955,3
1441,0.6319862,3
1442,0.99425495,2
1443,0.98299515,4
1444,0.5096303,2
1445,0.5162953,1
1446,0.9953351,3
1447,0.98264706,3
1448,0.56214994,3
1449,0.9963672,4
1450,0.9889538,3
1451,0.99213946,3
1452,0.9961545,3
1453,0.9963004,4
1454,0.97120446,3
1455,0.9940113,3
1456,0.8838308,2
1457,0.6586434,3
1458,0.737858,5
1459,0.48722243,2
1460,0.786018,1
1461,0.9936112,2
1462,0.9959073,4
1463,0.99075377,3
1464,0.83344513,3
1465,0.75223726,4
1466,0.58688927,3
1467,0.993774,1
1468,0.926648,1
1469,0.5099049,2
1470,0.99266434,3
1471,0.88002616,2
1472,0.513498,3
1473,0.85556686,2
1474,0.8028405,2
1475,0.99459136,2
1476,0.9729146,1
1477,0.94760364,4
1478,0.9954218,3
1479,0.89828867,3
1480,0.69902474,2
1481,0.8805817,2
1482,0.98635274,4
1483,0.99168974,1
1484,0.81490177,4
1485,0.99570316,4
1486,0.77672446,2
1487,0.70036095,2
1488,0.7615802,4
1489,0.5087637,2
1490,0.80911434,2
1491,0.995247,3
1492,0.99563026,3
1493,0.9951973,3
1494,0.82824063,5
1495,0.9220848,3
1496,0.50447524,4
1497,0.67667323,5
1498,0.9806945,5
1499,0.4812953,3
1500,0.72118866,3
1501,0.9959796,3
1502,0.99136937,2
1503,0.8580958,4
1504,0.6092599,4
1505,0.8697474,2
1506,0.37147152,4
1507,0.73150444,2
1508,0.9920454,3
1509,0.99447435,4
1510,0.6901702,1
1511,0.989388,2
1512,0.6512122,3
1513,0.7624332,2
1514,0.8547352,3
1515,0.9969868,5
1516,0.824219,3
1517,0.86353135,2
1518,0.9782001,4
1519,0.9936367,2
1520,0.98529035,4
1521,0.8973121,3
1522,0.75735,3
1523,0.9112049,3
1524,0.99555063,3
1525,0.6851357,4
1526,0.99730635,3
1527,0.5026929,3
1528,0.97791153,2
1529,0.5207093,4
1530,0.99385715,3
1531,0.9915402,3
1532,0.9746399,4
1533,0.79855627,3
1534,0.91935164,2
1535,0.5935331,4
1536,0.8364393,3
1537,0.9965951,3
1538,0.9892817,2
1539,0.59294856,2
1540,0.86234736,3
1541,0.9814186,4
1542,0.61068875,4
1543,0.97714245,3
1544,0.9392949,4
1545,0.9763868,3
1546,0.9957679,2
1547,0.99113196,2
1548,0.52858555,3
1549,0.9952576,3
1550,0.9932295,2
1551,0.96616334,3
1552,0.5986153,4
1553,0.8309073,2
1554,0.89402443,4
1555,0.5168899,4
1556,0.56978357,3
1557,0.68231034,2
1558,0.9930294,3
1559,0.96891433,2
1560,0.6783273,3
1561,0.9326548,4
1562,0.88483584,2
1563,0.37910408,2
1564,0.99515027,3
1565,0.9657589,4
1566,0.8569198,4
1567,0.9953543,3
1568,0.9939483,3
1569,0.76462746,2
1570,0.99375534,3
1571,0.9414524,3
1572,0.85022,3
1573,0.9909249,2
1574,0.982943,4
1575,0.89502037,2
1576,0.951717,3
1577,0.9953702,4
1578,0.9927871,1
1579,0.99187416,1
1580,0.51853055,3
1581,0.9100155,5
1582,0.99177724,2
1583,0.85903156,3
1584,0.7327162,3
1585,0.93549556,4
1586,0.9900788,2
1587,0.6177959,4
1588,0.93920356,2
1589,0.7833788,3
1590,0.7396823,2
1591,0.6808552,3
1592,0.98660254,3
1593,0.99257386,2
1594,0.9916184,3
1595,0.9596491,2
1596,0.7623601,4
1597,0.9864938,3
1598,0.566414,2
1599,0.99062747,2
1600,0.9964911,4
1601,0.9957776,3
1602,0.99632674,4
1603,0.9944691,2
1604,0.90578204,4
1605,0.67683804,2
1606,0.60400546,3
1607,0.8279227,3
1608,0.9941166,3
1609,0.9919025,2
1610,0.98740166,2
1611,0.99148554,1
1612,0.66438234,3
1613,0.4515717,4
1614,0.7962848,3
1615,0.9961946,4
1616,0.9953543,3
1617,0.8913148,2
1618,0.9914472,3
1619,0.90811193,4
1620,0.9968752,5
1621,0.61472446,5
1622,0.6131796,5
1623,0.8009896,2
1624,0.79676425,3
1625,0.90089446,3
1626,0.99499345,1
1627,0.9926108,2
1628,0.98290366,4
1629,0.6713635,4
1630,0.8187565,4
1631,0.3925611,3
1632,0.9952385,3
1633,0.99425113,2
1634,0.9959423,3
1635,0.5652745,2
1636,0.8840542,1
1637,0.9161141,3
1638,0.99343,3
1639,0.7240079,5
1640,0.994871,3
1641,0.8243706,3
1642,0.9945952,2
1643,0.51428926,3
1644,0.98975325,2
1645,0.7727127,3
1646,0.9950989,3
1647,0.9918207,2
1648,0.8823954,4
1649,0.9957595,4
1650,0.9948918,3
1651,0.9117249,2
1652,0.9967854,4
1653,0.628521,2
1654,0.60991925,2
1655,0.9913372,4
1656,0.97096246,3
1657,0.97487044,4
1658,0.9906948,2
1659,0.8661372,3
1660,0.96738017,4
1661,0.96617246,4
1662,0.9939209,1
1663,0.9794754,3
1664,0.5928018,3
1665,0.9939036,3
1666,0.8316302,3
1667,0.90591466,4
1668,0.97307616,4
1669,0.9963385,1
1670,0.93118757,3
1671,0.5910051,4
1672,0.99201286,2
1673,0.77153045,2
1674,0.5143708,2
1675,0.9530327,3
1676,0.6732259,2
1677,0.8131453,3
1678,0.99515027,4
1679,0.8446637,3
1680,0.9812501,2
1681,0.99640876,4
1682,0.47751632,1
1683,0.9921514,2
1684,0.99386346,2
1685,0.98144084,5
1686,0.54570574,3
1687,0.9957437,3
1688,0.9962319,4
1689,0.9832603,3
1690,0.5220779,4
1691,0.99427384,2
1692,0.9814798,4
1693,0.7767299,3
1694,0.99693584,5
1695,0.9803865,4
1696,0.9904831,2
1697,0.9948451,4
1698,0.99388134,3
1699,0.9513597,3
1700,0.9934541,2
1701,0.9962801,3
1702,0.9810567,4
1703,0.5042185,4
1704,0.9952676,3
1705,0.9456609,4
1706,0.993694,1
1707,0.49789706,1
1708,0.9957466,3
1709,0.9206107,2
1710,0.64732283,2
1711,0.54194915,3
1712,0.5942155,2
1713,0.99426496,3
1714,0.99327475,4
1715,0.47755632,3
1716,0.86797744,2
1717,0.7252002,2
1718,0.91551185,2
1719,0.980292,2
1720,0.65843284,3
1721,0.9931406,3
1722,0.84039986,4
1723,0.9943878,3
1724,0.98986995,1
1725,0.73117715,2
1726,0.85175973,1
1727,0.99065727,3
1728,0.9971535,4
1729,0.9401062,5
1730,0.39180422,6
1731,0.64998937,3
1732,0.849459,2
1733,0.9970128,4
1734,0.7040018,3
1735,0.9741963,2
1736,0.97324044,3
1737,0.9917731,2
1738,0.9322621,3
1739,0.99694353,5
1740,0.9912883,2
1741,0.9847099,4
1742,0.9946087,3
1743,0.9823111,2
1744,0.9908371,2
1745,0.608276,3
1746,0.87685615,2
1747,0.8692647,3
1748,0.99410856,1
1749,0.92971367,4
1750,0.8782643,4
1751,0.83533233,5
1752,0.9320663,5
1753,0.99563,3
1754,0.5834713,2
1755,0.72543174,5
1756,0.98288995,2
1757,0.95765924,3
1758,0.52365273,4
1759,0.6043292,3
1760,0.995574,3
1761,0.5337691,2
1762,0.9523766,3
1763,0.9914119,3
1764,0.8494584,3
1765,0.9942331,3
1766,0.536565,6
1767,0.89292186,3
1768,0.96400005,1
1769,0.8358336,3
1770,0.9914967,2
1771,0.7313448,4
1772,0.6981997,2
1773,0.9765014,4
1774,0.77132493,1
1775,0.9785451,2
1776,0.9955019,4
1777,0.99030036,2
1778,0.64854133,3
1779,0.99336344,3
1780,0.7377953,3
1781,0.9964455,1
1782,0.63211155,4
1783,0.8916842,4
1784,0.91288394,2
1785,0.92507267,4
1786,0.9400662,2
1787,0.8761992,2
1788,0.904588,1
1789,0.7830415,4
1790,0.9937864,1
1791,0.92161226,3
1792,0.6347671,4
1793,0.99363816,3
1794,0.8144362,2
1795,0.995986,4
1796,0.74744415,1
1797,0.9945165,3
1798,0.6813602,4
1799,0.9951623,3
1800,0.95806104,2
1801,0.5140466,2
1802,0.99768937,5
1803,0.94531786,2
1804,0.5989228,2
1805,0.99593073,3
1806,0.7417785,3
1807,0.864914,3
1808,0.993853,2
1809,0.82497334,2
1810,0.5882814,3
1811,0.6527982,2
1812,0.991098,3
1813,0.7111338,3
1814,0.42851543,5
1815,0.9670985,4
1816,0.9289963,1
1817,0.5665274,3
1818,0.970073,4
1819,0.5207779,3
1820,0.9089557,3
1821,0.82653046,5
1822,0.9908893,3
1823,0.77576756,5
1824,0.9939211,2
1825,0.99653035,3
1826,0.57086337,3
1827,0.5454039,2
1828,0.93587023,3
1829,0.627229,3
1830,0.8950658,4
1831,0.9302013,3
1832,0.97892183,4
1833,0.85094833,2
1834,0.9955082,3
1835,0.9906701,1
1836,0.8263747,3
1837,0.5208172,3
1838,0.8919066,2
1839,0.9961856,4
1840,0.9596023,4
1841,0.9143119,1
1842,0.41171762,3
1843,0.9024415,2
1844,0.74185485,3
1845,0.5374247,3
1846,0.97722596,2
1847,0.57722205,2
1848,0.997352,4
1849,0.68663603,2
1850,0.5011661,5
1851,0.98090035,4
1852,0.82178646,3
1853,0.6779379,3
1854,0.9524188,3
1855,0.79903644,1
1856,0.7325928,2
1857,0.59708333,2
1858,0.9930966,3
1859,0.99473923,3
1860,0.99442947,3
1861,0.68864197,3
1862,0.9949455,3
1863,0.9240527,5
1864,0.992307,3
1865,0.99522036,3
1866,0.70561177,4
1867,0.8830298,4
1868,0.9681364,3
1869,0.6792337,4
1870,0.79094803,4
1871,0.99143183,2
1872,0.51549613,3
1873,0.91677225,3
1874,0.9901013,2
1875,0.9935925,1
1876,0.9895527,2
1877,0.930865,2
1878,0.9573058,6
1879,0.95611906,3
1880,0.76029545,2
1881,0.7493928,3
1882,0.95967245,5
1883,0.66850007,4
1884,0.75746334,3
1885,0.54648465,4
1886,0.70187426,1
1887,0.67090696,3
1888,0.9899135,2
1889,0.8571772,4
1890,0.88358444,2
1891,0.7243548,2
1892,0.5183803,2
1893,0.9911121,3
1894,0.500194,4
1895,0.86639583,2
1896,0.9944019,3
1897,0.99655735,4
1898,0.78550446,2
1899,0.9918352,2
1900,0.78700805,3
1901,0.44089538,4
1902,0.9891381,3
1903,0.99106616,2
1904,0.4938014,2
1905,0.5488944,5
1906,0.9959026,3
1907,0.90175796,5
1908,0.84041965,5
1909,0.9302291,5
1910,0.943935,4
1911,0.9960839,3
1912,0.9938256,3
1913,0.7168399,2
1914,0.84803486,3
1915,0.6686278,4
1916,0.6664054,2
1917,0.83516294,4
1918,0.99583614,3
1919,0.9958726,4
1920,0.85254604,4
1921,0.8340254,2
1922,0.75728977,1
1923,0.99011177,2
1924,0.4976535,2
1925,0.9951241,3
1926,0.8165654,4
1927,0.59109443,4
1928,0.70991117,3
1929,0.9391634,3
1930,0.9325145,3
1931,0.99334925,2
1932,0.785686,2
1933,0.9953884,4
1934,0.99504215,3
1935,0.9891093,2
1936,0.54171646,2
1937,0.99390954,2
1938,0.9950671,2
1939,0.9645341,2
1940,0.99195117,2
1941,0.477184,2
1942,0.9723632,4
1943,0.9840318,5
1944,0.99142534,2
1945,0.67635983,5
1946,0.9755604,2
1947,0.98858196,2
1948,0.8531761,2
1949,0.7865467,2
1950,0.99598646,3
1951,0.9959716,3
1952,0.87548655,5
1953,0.99234384,1
1954,0.964062,2
1955,0.70321923,3
1956,0.8217746,4
1957,0.82863384,2
1958,0.63575834,4
1959,0.7298731,2
1960,0.9810009,2
1961,0.9952957,4
1962,0.99125785,2
1963,0.9944787,3
1964,0.94639635,3
1965,0.5181827,1
1966,0.4261664,4
1967,0.99659336,4
1968,0.506043,3
1969,0.8869428,2
1970,0.6080708,4
1971,0.6823455,2
1972,0.6538666,3
1973,0.9974903,5
1974,0.9940516,2
1975,0.97628254,1
1976,0.7871638,1
1977,0.75511795,4
1978,0.9940722,3
1979,0.85272986,3
1980,0.76712835,2
1981,0.88780177,4
1982,0.9953232,4
1983,0.9327541,2
1984,0.99537575,3
1985,0.9948348,3
1986,0.7346844,2
1987,0.9963608,3
1988,0.77750134,3
1989,0.5517977,3
1990,0.49159354,2
1991,0.6846628,3
1992,0.85962325,4
1993,0.57489866,2
1994,0.7128093,4
1995,0.59292763,2
1996,0.8293458,2
1997,0.6552698,4
1998,0.9920672,2
1999,0.90257484,3
2000,0.96299547,3
2001,0.75149345,2
2002,0.4452191,2
2003,0.9595835,4
2004,0.99639577,4
2005,0.8626522,3
2006,0.5295229,4
2007,0.7666782,3
2008,0.66235113,1
2009,0.9720011,2
2010,0.9534301,2
2011,0.96746796,2
2012,0.94528186,3
2013,0.99004966,2
2014,0.6846743,4
2015,0.8863947,5
2016,0.7859988,2
2017,0.98733497,4
2018,0.9953022,3
2019,0.99478203,3
2020,0.95631045,3
2021,0.9910012,1
2022,0.9944399,3
2023,0.5130711,4
2024,0.5135994,3
2025,0.9306457,2
2026,0.995001,3
2027,0.9067252,3
2028,0.38839555,5
2029,0.89340377,5
2030,0.75828564,3
2031,0.58378273,3
2032,0.861054,2
2033,0.7988772,4
2034,0.9894138,2
2035,0.89440846,3
2036,0.98961556,3
2037,0.78545284,3
2038,0.64997417,3
2039,0.9927776,3
2040,0.599708,5
2041,0.6578327,2
2042,0.8252961,3
2043,0.92755795,2
2044,0.99174035,1
2045,0.7175779,3
2046,0.99640435,4
2047,0.6432332,2
2048,0.95773125,6
2049,0.9951443,3
2050,0.96887165,2
2051,0.99430686,3
2052,0.99047476,3
2053,0.9146868,3
2054,0.6724106,3
2055,0.9858853,2
2056,0.62460583,4
2057,0.60751104,2
2058,0.5622403,4
2059,0.99421686,3
2060,0.8387785,3
2061,0.99134386,2
2062,0.5003199,3
2063,0.51662,2
2064,0.66746026,4
2065,0.8946915,2
2066,0.7986865,1
2067,0.93364227,4
2068,0.87100184,4
2069,0.58891463,2
2070,0.9912406,1
2071,0.9878124,3
2072,0.85100627,2
2073,0.96245044,3
2074,0.7630882,1
2075,0.8984539,2
2076,0.7822718,5
2077,0.88699025,2
2078,0.8559895,4
2079,0.87065566,1
2080,0.99486816,3
2081,0.99701613,3
2082,0.99207526,3
2083,0.9685531,4
2084,0.95877534,2
2085,0.53398734,4
2086,0.99020135,2
2087,0.94031125,3
2088,0.99167544,3
2089,0.6933338,4
2090,0.992521,2
2091,0.99690545,3
2092,0.75117654,5
2093,0.40653262,3
2094,0.6770458,3
2095,0.972535,4
2096,0.646141,4
2097,0.9898261,5
2098,0.99542034,3
2099,0.7111373,4
2100,0.87372184,5
2101,0.5778091,3
2102,0.8150805,5
2103,0.9774329,3
2104,0.99404174,2
2105,0.9936296,3
2106,0.40433344,2
2107,0.5092899,4
2108,0.5568254,3
2109,0.9190186,3
2110,0.9296112,3
2111,0.98931336,2
2112,0.51897305,2
2113,0.5949347,3
2114,0.8516482,2
2115,0.9867775,2
2116,0.9911033,2
2117,0.7271802,4
2118,0.98931885,1
2119,0.9892679,2
2120,0.52497226,2
2121,0.95309925,2
2122,0.99391836,2
2123,0.94586515,4
2124,0.4666179,3
2125,0.9937582,2
2126,0.5881863,5
2127,0.51765627,2
2128,0.8575596,2
2129,0.90254325,3
2130,0.97322536,4
2131,0.9611969,4
2132,0.6115965,1
2133,0.97621316,3
2134,0.81973124,3
2135,0.8457075,5
2136,0.97358984,3
2137,0.9956811,3
2138,0.75083864,3
2139,0.7891029,3
2140,0.78328204,3
2141,0.6097927,2
2142,0.99361366,3
2143,0.5418366,2
2144,0.9141993,3
2145,0.66845256,2
2146,0.6986583,1
2147,0.99242586,2
2148,0.99043787,2
2149,0.8981061,4
2150,0.9886147,3
2151,0.99390495,3
2152,0.61910784,3
2153,0.9537137,4
2154,0.99214643,3
2155,0.9427536,2
2156,0.92048603,2
2157,0.9924351,3
2158,0.96093655,3
2159,0.99490124,4
2160,0.9930762,1
2161,0.9749011,2
2162,0.90669703,2
2163,0.8873643,2
2164,0.9943479,3
2165,0.60089475,2
2166,0.9239316,4
2167,0.99372184,2
2168,0.9952828,3
2169,0.96675915,2
2170,0.5016275,2
2171,0.84140575,5
2172,0.975871,5
2173,0.9963237,4
2174,0.9902014,2
2175,0.99603516,4
2176,0.98449224,1
2177,0.51072085,2
2178,0.62921596,2
2179,0.8468796,5
2180,0.99419826,3
2181,0.99411,3
2182,0.96471167,5
2183,0.6761464,4
2184,0.9914209,2
2185,0.9789482,3
2186,0.53931767,2
2187,0.73715794,3
2188,0.6326361,3
2189,0.72422886,2
2190,0.87570226,4
2191,0.82873356,2
2192,0.94618624,4
2193,0.498871,3
2194,0.99520737,3
2195,0.9338515,5
2196,0.95097154,4
2197,0.89973825,3
2198,0.52151525,4
2199,0.8540679,1
2200,0.7484181,2
2201,0.8251652,5
2202,0.7774183,2
2203,0.9333368,3
2204,0.9935058,2
2205,0.98084986,4
2206,0.99076396,3
2207,0.99148244,1
2208,0.52010816,3
2209,0.7123245,3
2210,0.9132753,3
2211,0.9691919,4
2212,0.53272974,2
2213,0.9960864,3
2214,0.57930875,3
2215,0.96648777,4
2216,0.9946596,2
2217,0.52703124,2
2218,0.6787083,2
2219,0.73407185,3
2220,0.56326365,2
2221,0.62291676,4
2222,0.6675897,3
2223,0.97196555,4
2224,0.5748175,5
2225,0.76511836,5
2226,0.94630355,3
2227,0.99219716,1
2228,0.99596256,3
2229,0.5176704,5
2230,0.71580356,3
2231,0.85262537,3
2232,0.98217297,3
2233,0.60225904,3
2234,0.6605915,2
2235,0.9734599,1
2236,0.99057007,2
2237,0.6572919,3
2238,0.7683335,2
2239,0.5777211,3
2240,0.85712755,2
2241,0.7820621,2
2242,0.5576466,4
2243,0.9383648,5
2244,0.9945256,3
2245,0.98662245,2
2246,0.99120563,1
2247,0.9171327,1
2248,0.8789274,4
2249,0.99334353,3
2250,0.9009951,4
2251,0.77709097,2
2252,0.9847388,2
2253,0.49160388,2
2254,0.8865714,3
2255,0.9954465,5
2256,0.9342452,3
2257,0.9944559,2
2258,0.5641777,4
2259,0.48765102,2
2260,0.99360776,3
2261,0.732395,4
2262,0.7026397,2
2263,0.9952347,1
2264,0.99753535,5
2265,0.99717754,6
2266,0.94238025,3
2267,0.86383516,3
2268,0.89196354,3
2269,0.9938872,2
2270,0.7537322,3
2271,0.9915078,4
2272,0.9285895,3
2273,0.9801957,4
2274,0.5374769,3
2275,0.8009843,5
2276,0.5367648,5
2277,0.98437154,2
2278,0.8894065,3
2279,0.9916374,2
2280,0.5924604,4
2281,0.7077909,3
2282,0.89651656,2
2283,0.74634635,5
2284,0.8877331,3
2285,0.5217452,5
2286,0.81614023,4
2287,0.824739,4
2288,0.7404523,3
2289,0.9153963,4
2290,0.9902832,1
2291,0.9967613,5
2292,0.7942578,4
2293,0.81030625,2
2294,0.9960096,4
2295,0.8748438,4
2296,0.9943164,1
2297,0.95650136,2
2298,0.79035795,2
2299,0.83161664,3
2300,0.91995084,4
2301,0.99318755,3
2302,0.993176,3
2303,0.95761365,4
2304,0.995761,3
2305,0.39687726,5
2306,0.98078525,4
2307,0.65863746,2
2308,0.5422157,2
2309,0.99083185,1
2310,0.9952876,3
2311,0.80300176,3
2312,0.89422184,5
2313,0.9970728,5
2314,0.53011477,2
2315,0.99498403,3
2316,0.99160975,2
2317,0.9898461,2
2318,0.72599006,1
2319,0.39301682,2
2320,0.92185766,4
2321,0.99143827,2
2322,0.64158964,3
2323,0.99033695,2
2324,0.94986564,2
2325,0.52339464,3
2326,0.9697161,3
2327,0.81086314,4
2328,0.99569726,2
2329,0.9928111,3
2330,0.7486953,3
2331,0.94174546,3
2332,0.7944656,4
2333,0.71293515,2
2334,0.978988,5
2335,0.50370586,3
2336,0.5762554,2
2337,0.93794644,3
2338,0.9887105,2
2339,0.9820576,4
2340,0.91889095,3
2341,0.9960718,3
2342,0.9598758,4
2343,0.96339715,4
2344,0.6012392,3
2345,0.64559937,2
2346,0.9965889,3
2347,0.9633482,3
2348,0.9922266,4
2349,0.9972708,1
2350,0.8744187,3
2351,0.9940118,2
2352,0.99490047,2
2353,0.7114765,4
2354,0.9942932,3
2355,0.46533528,3
2356,0.7329305,1
2357,0.5344504,4
2358,0.61226976,4
2359,0.9928328,3
2360,0.72721386,3
2361,0.6137876,3
2362,0.63112587,2
2363,0.5983742,3
2364,0.59490824,2
2365,0.53237915,2
2366,0.66120046,1
2367,0.99407595,1
2368,0.90483224,3
2369,0.9362345,3
2370,0.553913,4
2371,0.99754184,5
2372,0.72878516,1
2373,0.87248236,3
2374,0.9261426,3
2375,0.9936014,3
2376,0.53792286,3
2377,0.6995461,3
2378,0.8825669,2
2379,0.88218707,3
2380,0.9945083,4
2381,0.96291476,2
2382,0.92436886,3
2383,0.9907493,1
2384,0.9803889,4
2385,0.9908694,2
2386,0.99661523,4
2387,0.99510616,4
2388,0.5681881,2
2389,0.9896317,3
2390,0.99607015,4
2391,0.994079,3
2392,0.6870993,3
2393,0.9137627,5
2394,0.53344584,3
2395,0.60301137,2
2396,0.57263404,4
2397,0.99444366,3
2398,0.66387314,3
2399,0.9033107,3
2400,0.994496,4
2401,0.721484,2
2402,0.8216081,2
2403,0.9958044,3
2404,0.46482748,3
2405,0.65535957,3
2406,0.83282334,2
2407,0.6510875,2
2408,0.99712765,5
2409,0.8516161,5
2410,0.7721903,3
2411,0.95772356,2
2412,0.73212403,2
2413,0.6779457,3
2414,0.9906056,2
2415,0.9218079,1
2416,0.97380906,4
2417,0.845053,1
2418,0.9959024,4
2419,0.9934674,3
2420,0.9953042,3
2421,0.6292012,2
2422,0.7112708,5
2423,0.510249,3
2424,0.9917188,1
2425,0.9972151,5
2426,0.914524,4
2427,0.6676521,3
2428,0.70420176,3
2429,0.94885975,3
2430,0.8758006,3
2431,0.9965042,3
2432,0.9306377,3
2433,0.8352397,4
2434,0.6210867,3
2435,0.99356353,2
2436,0.9874782,2
2437,0.9301156,3
2438,0.99624974,2
2439,0.99034375,2
2440,0.57068616,3
2441,0.99433327,2
2442,0.6429805,2
2443,0.5409837,2
2444,0.75508404,3
2445,0.7107967,2
2446,0.9952494,3
2447,0.99650407,3
2448,0.9888713,2
2449,0.43167043,2
2450,0.8173048,4
2451,0.9928999,3
2452,0.9936931,3
2453,0.97372305,4
2454,0.6762817,4
2455,0.83506507,4
2456,0.69527537,3
2457,0.99441594,1
2458,0.98075384,2
2459,0.7854542,3
2460,0.5205417,2
2461,0.9871135,1
2462,0.9129878,3
2463,0.62820786,2
2464,0.8626397,3
2465,0.9912049,3
2466,0.99363995,1
2467,0.9934408,2
2468,0.97932005,4
2469,0.53656644,3
2470,0.69433373,2
2471,0.9952758,2
2472,0.99561685,3
2473,0.6585602,3
2474,0.94907784,3
2475,0.42228988,4
2476,0.99541676,3
2477,0.99655306,4
2478,0.9967504,4
2479,0.9970536,4
2480,0.9859025,5
2481,0.9417633,4
2482,0.944835,3
2483,0.99684966,3
2484,0.7904782,2
2485,0.9464966,3
2486,0.99497086,2
2487,0.99121076,2
2488,0.99189174,1
2489,0.9950067,3
2490,0.9799827,3
2491,0.9907111,3
2492,0.9597028,3
2493,0.81356704,4
2494,0.5372622,3
2495,0.6422347,3
2496,0.5256083,2
2497,0.9707506,4
2498,0.5358453,4
2499,0.99549675,4
2500,0.5529942,4
2501,0.98950243,2
2502,0.8328058,3
2503,0.72325313,5
2504,0.94206023,2
2505,0.53839403,2
2506,0.9959575,4
2507,0.99227625,2
2508,0.84356767,3
2509,0.9965585,4
2510,0.99477965,3
2511,0.9914006,2
2512,0.5819644,3
2513,0.94053304,3
2514,0.57607335,3
2515,0.7760112,5
2516,0.99546903,4
2517,0.98784035,3
2518,0.81029147,2
2519,0.9920233,4
2520,0.9954361,4
2521,0.5273782,3
2522,0.8207233,1
2523,0.9755634,3
2524,0.45987424,4
2525,0.82540554,2
2526,0.77239424,3
2527,0.8387156,4
2528,0.9331267,3
2529,0.99267846,3
2530,0.93690795,2
2531,0.9948586,3
2532,0.50411475,3
2533,0.9967399,4
2534,0.758803,3
2535,0.99267167,3
2536,0.4991142,4
2537,0.98754734,2
2538,0.7354845,3
2539,0.83763796,4
2540,0.99686736,2
2541,0.9773784,4
2542,0.5574531,1
2543,0.9933118,3
2544,0.58958715,1
2545,0.8407605,2
2546,0.99526507,3
2547,0.79429567,3
2548,0.99718636,4
2549,0.9082322,3
2550,0.996683,6
2551,0.95825607,5
2552,0.6302479,3
2553,0.98948014,2
2554,0.99636185,1
2555,0.8960921,4
2556,0.7975144,2
2557,0.99355346,3
2558,0.99291164,4
2559,0.89250374,4
2560,0.98971695,1
2561,0.9890779,2
2562,0.99403256,2
2563,0.9957793,4
2564,0.9931349,1
2565,0.7635492,3
2566,0.83403856,3
2567,0.9917109,2
2568,0.8768199,2
2569,0.5767996,3
2570,0.9962816,5
2571,0.6054582,2
2572,0.73505634,4
2573,0.8962528,3
2574,0.9959243,4
2575,0.8667856,3
2576,0.8121261,1
2577,0.99614084,4
2578,0.5958507,3
2579,0.61875105,4
2580,0.9386619,3
2581,0.9946901,3
2582,0.589325,3
2583,0.99366903,3
2584,0.6475235,4
2585,0.86865133,3
2586,0.9966512,5
2587,0.9955565,4
2588,0.42319933,3
2589,0.79706705,4
2590,0.994179,3
2591,0.8988171,4
2592,0.6130795,3
2593,0.99641234,4
2594,0.5739408,4
2595,0.8672133,3
2596,0.9824984,3
2597,0.49075902,3
2598,0.79279417,3
2599,0.9652514,5
2600,0.9929622,4
2601,0.56906885,3
2602,0.9973541,2
2603,0.7315207,3
2604,0.99766666,3
2605,0.71861166,4
2606,0.66684186,3
2607,0.99474174,4
2608,0.9899485,4
2609,0.99681896,4
2610,0.579938,3
2611,0.59531236,3
2612,0.9959487,3
2613,0.9865986,3
2614,0.8138857,3
2615,0.85005945,3
2616,0.9921993,1
2617,0.89415705,3
2618,0.96883017,2
2619,0.53502053,3
2620,0.9949369,2
2621,0.9268113,3
2622,0.99667543,5
2623,0.76519585,2
2624,0.9308794,3
2625,0.9957067,4
2626,0.85527736,3
2627,0.40484682,2
2628,0.67132187,3
2629,0.9964914,4
2630,0.78866947,3
2631,0.95165044,2
2632,0.7572116,6
2633,0.9959565,4
2634,0.9919124,2
2635,0.9402179,3
2636,0.9949767,4
2637,0.6436567,3
2638,0.997149,4
2639,0.8131215,2
2640,0.995752,4
2641,0.99408764,3
2642,0.99395525,3
2643,0.8747695,2
2644,0.99062395,1
2645,0.9899265,3
2646,0.9943315,3
2647,0.9954886,2
2648,0.60877633,4
